Trial,subjID,resp_iscorrect,verif_rt,descr_rt,T_verb,P_type,verif_ans,P_sentence,clear_responses,isactive,syn_voice,syn_corr,error_type_old,error_type,message
1422,51,1,0.9291666667,2.651944444,scold,PC,0,The monk is scolded by the swimmer.,The professor scolds the solider.,1,P,C,,0,
1423,51,1,2.132777778,3.100833333,punch,AC,1,The cowboy punches the swimmer.,The artist punches the clown.,1,A,C,,0,
1424,51,1,0.6494444444,2.634444444,slap,PC,1,The clown is slapped by the policeman.,The cowboy slaps the sailor.,1,P,C,,0,
1425,51,1,0.7425,49.11638889,kiss,AC,0,The pirate kisses the clown.,The solider kisses the artist.,1,A,C,,0,
1426,51,1,1.058611111,13.42083333,punch,PC,1,The ballerina is punched by the artist.,The cowboy punched the doctor.,1,P,C,,0,
1427,51,1,2.040555556,2.060555556,slap,AC,0,The cowboy slaps the ballerina.,The policeman slaps the boxer.,1,A,C,,0,
1428,51,1,1.827222222,2.469166667,scold,PC,1,The doctor is scolded by the professor.,The boxer is scolded by the policeman.,0,P,C,,0,
1429,51,1,0.5888888889,2.439166667,follow,AC,1,The nun follows the doctor.,The pirate follows the sailor.,1,A,C,,0,
1430,51,1,0.5919444444,2.441666667,pull,PI,0,The waitress is pullen by the pirate.,The clown is pulled by the boxer.,0,P,I,,0,
1431,52,1,1.118333333,6.4025,slap,AC,1,The cowboy slaps the professor.,The policeman slaps the swimmer.,1,A,C,,0,
1432,52,1,1.863333333,4.530833333,slap,PC,0,The nurse is slapped by  the policeman.,The cowboy slapped the dancer.,1,P,C,,0,
1433,52,1,0.9372222222,3.8125,kiss,AC,1,The artist kisses the ballerina.,The nun kissed the boxer.,1,A,C,,0,
1434,52,1,1.0925,2.952777778,follow,PC,1,The ballerina is followed by the pirate.,The nun follows the soldier.,1,P,C,,0,
1435,52,1,0.4561111111,3.988333333,slap,AC,0,The cowboy slaps the ballerina.,The policeman slapped the boxer.,1,A,C,,0,
1436,52,1,0.7008333333,3.114722222,punch,PC,0,The policeman is punched by the artist.,The cowboy punched the dancer.,1,P,C,,0,
1437,52,1,0.5955555556,3.288333333,chase,AC,0,The policeman chases the robber.,The policeman chased the swimmer.,1,A,C,,0,
1438,52,1,1.003611111,3.908611111,push,PI,0,The monk is pushen by the policeman.,The cowboy pushed the dancer.,1,P,I,,0,
1439,52,1,0.5902777778,2.953055556,chase,AC,1,The nun chases the sailor.,The policeman chased the robber.,1,A,C,,0,
1440,52,0,0.8377777778,3.535,shoot,PI,1,The ballerina is shooted by the artist.,The chef shot the swimmer.,1,P,I,,0,
1441,52,1,0.4938888889,5.930277778,kick,AI,1,The policeman kick the boxer.,The waitress kicked the clown.,1,A,I,,0,
1442,52,1,1.709166667,3.775277778,punch,PC,1,The ballerina is punched by the artist.,The cowboy punched the doctor.,1,P,C,,0,
1443,52,1,1.892222222,5.241388889,kiss,AC,0,The pirate kisses the clown.,The soldier is being kissed by the artist.,0,A,C,,0,
1444,52,0,0.9486111111,4.206111111,touch,PI,1,The doctor is touchen by the waitress.,The sailor is touching the clown.,1,P,I,,0,
1445,52,1,0.5805555556,7.590555556,punch,AC,1,The cowboy punches the swimmer.,The artist punches the clown.,1,A,C,,0,
1446,52,1,1.865,6.932222222,pull,PI,0,The waitress is pullen by the pirate.,The clown is pulled by the boxer.,0,P,I,,0,
1447,52,1,0.6658333333,2.833333333,scold,AC,1,The policeman scolds the doctor.,The professor scolds the sailor.,1,A,C,,0,
1448,52,1,1.611944444,3.226388889,scold,PC,0,The monk is scolded by the swimmer.,The professor scolds the soldier.,1,P,C,,0,
1449,52,1,0.7244444444,3.096944444,touch,AI,0,The waitress touch the professor.,The sailor touches the swimmer.,1,A,I,,0,
1450,52,1,1.310833333,2.741666667,scold,PC,1,The doctor is scolded by the professor.,The policeman scolds the boxer.,1,P,C,,0,
1451,52,1,0.5169444444,3.755277778,follow,AC,1,The nun follows the doctor.,The pirate follows the sailor.,1,A,C,,0,
1452,52,1,1.081666667,3.020833333,follow,PC,0,The ballerina is followed by the pirate.,The nun follows the boxer.,1,P,C,,0,
1453,52,1,1.6075,2.890833333,punch,AC,0,The cowboy punches the nun.,The artist punches the monk.,1,A,C,,0,
1454,52,1,0.8816666667,2.471388889,chase,PC,1,The monk is chased by the policeman.,The pirate chases the robber.,1,P,C,,0,
1455,52,0,1.862777778,3.392222222,push,AI,1,The chef push the clown.,The cowboy pushes the swimmer.,1,A,I,,0,
1456,52,1,2.5175,31.86611111,slap,PC,1,The clown is slapped by the policeman.,The sailor is slapped by the cowboy.,0,P,C,,0,
1457,52,1,0.6408333333,2.588055556,follow,AC,0,The nun follows the cowboy.,The pirate follows the doctor.,1,A,C,,0,
1458,52,1,0.6175,3.135833333,kick,PI,0,The clown is kicken by the nun.,The robber is kicked by the waitress.,0,P,I,,0,
1459,52,1,0.635,2.690833333,shoot,AI,0,The actress shoot the robber.,The chef shoots the boxer.,1,A,I,,0,
1460,52,0,1.022777778,2.66,tickle,PI,1,The robber is ticklen by the soldier.,The waitress tickles the monk.,1,P,I,,0,
1461,52,1,0.7205555556,2.371111111,tickle,AI,0,The soldier tickle the boxer.,The waitress tickles the doctor.,1,A,I,,0,
1462,52,1,1.003333333,4.336388889,chase,PC,0,The swimmer is chased by the nun.,The doctor is chased by the waitress.,0,P,C,,0,
1463,52,0,3.824166667,5.104444444,pull,AI,1,The boxer pull the soldier.,The pirate pulls the dancer.,1,A,I,,0,
1464,52,1,0.6408333333,2.533333333,kiss,PC,0,The monk is kissed by the swimmer.,The artist kisses the clown.,1,P,C,,0,
1465,52,1,0.5833333333,2.564166667,scold,AC,0,The waitress scolds the boxer.,The policeman scolds the ballerina.,1,A,C,,0,
1466,52,1,0.78,3.536944444,kiss,PC,1,The boxer is kissed by the artist.,The ballerina is kissed by the nun.,0,P,C,,0,
1467,53,0,21.33694444,29.80638889,push,PI,0,The monk is pushen by the policeman.,The recluse is pusher by the policeman,0,P,I,,1,
1468,53,0,8.805277778,9.788611111,touch,AI,0,The waitress touch the professor.,The professor touch the student,1,A,I,,1,
1469,53,1,9.157222222,39.43638889,scold,PC,1,The doctor is scolded by the professor.,The policeman is scolded by the professor,0,P,C,,0,
1470,53,1,2.450555556,15.43166667,scold,AC,1,The policeman scolds the doctor.,The doctor is scolded by the patient,0,A,C,,0,
1471,53,1,9.571111111,9.800277778,slap,PC,1,The clown is slapped by the policeman.,The clown is slapped by the professor,0,P,C,,0,
1472,53,0,6.472222222,13.02638889,chase,AC,0,The policeman chases the robber.,The policeman chase by the thief.,0,A,C,,1,
1473,53,0,7.967777778,14.4175,kiss,PC,0,The monk is kissed by the swimmer.,The recluse is kissed by the swimmer.,0,P,C,,0,
1474,53,0,6.759722222,23.17833333,punch,AC,0,The cowboy punches the nun.,The professor punch by the nun,0,A,C,,1,
1475,53,1,10.42166667,11.06972222,follow,PC,1,The ballerina is followed by the pirate.,The professor  followed by thief.,0,P,C,,1,
1476,53,1,2.576666667,12.07833333,pull,AI,1,The boxer pull the soldier.,The thief  pull the professor.,1,A,I,,1,
1477,53,1,3.707222222,8.246666667,punch,PC,1,The ballerina is punched by the artist.,The policeman punch by the doctor.,0,P,C,,1,
1478,53,1,1.526111111,7.662777778,follow,AC,1,The nun follows the doctor.,The thief follow by the nun.,0,A,C,,1,
1479,53,0,3.744444444,8.335277778,follow,PC,0,The ballerina is followed by the pirate.,The nun followed by the boxer.,0,P,C,,1,
1480,53,1,2.243611111,13.83972222,push,AI,1,The chef push the clown.,The policeman push by the thief.,0,A,I,,1,
1481,53,1,2.060833333,18.32861111,shoot,PI,1,The ballerina is shooted by the artist.,The Policeman shoot by the thief.,0,P,I,,1,
1482,53,0,2.936111111,11.44972222,scold,AC,0,The waitress scolds the boxer.,The policeman Scolds by the artist.,0,A,C,,1,
1483,53,0,3.550277778,9.312222222,chase,PC,0,The swimmer is chased by the nun.,She is chase by the doctor.,0,P,C,,2,
1484,53,1,0.9133333333,6.829722222,punch,AC,1,The cowboy punches the swimmer.,The boxer punch by the nun.,0,A,C,,1,
1485,53,1,1.508611111,10.35388889,kiss,PC,1,The boxer is kissed by the artist.,The Artist kissed by the professor.,0,P,C,,1,
1486,53,1,2.632222222,6.775555556,chase,AC,1,The nun chases the sailor.,The policeman chase by the nun.,0,A,C,,1,
1487,53,1,7.921944444,17.92416667,tickle,PI,1,The robber is ticklen by the soldier.,The solider tickle by the professor.,0,P,I,,1,
1488,53,0,7.229722222,10.66194444,follow,AC,0,The nun follows the cowboy.,The thief is followed by the doctor.,0,A,C,,0,
1489,53,1,1.825,12.12166667,touch,PI,1,The doctor is touchen by the waitress.,The doctor touch by the patient.,0,P,I,,1,
1490,53,0,1.5625,8.697222222,tickle,AI,0,The soldier tickle the boxer.,The doctor tickle by the nun.,0,A,I,,1,
1491,53,0,1.766388889,9.098888889,kick,PI,0,The clown is kicken by the nun.,The ballerina is kick by the pirate.,0,P,I,,1,
1492,53,1,3.159722222,10.35583333,slap,AC,1,The cowboy slaps the professor.,The policeman Slap by the nun.,0,A,C,,1,
1493,53,0,0.9433333333,9.571666667,punch,PC,0,The policeman is punched by the artist.,The policeman punch by the artist.,0,P,C,,1,
1494,53,1,1.566666667,11.58722222,kick,AI,1,The policeman kick the boxer.,The Ballerina is kick by the pirate.,0,A,I,,1,
1495,53,0,1.080555556,15.27777778,scold,PC,0,The monk is scolded by the swimmer.,The professor is scold by the student.,0,P,C,,1,
1496,53,0,1.302222222,10.7975,kiss,AC,0,The pirate kisses the clown.,The boxer is kiss by the  nun.,0,A,C,,1,
1497,53,0,1.269722222,7.402222222,slap,PC,0,The nurse is slapped by  the policeman.,The thief is slap by the artist.,0,P,C,,1,
1498,53,0,6.694444444,12.02138889,shoot,AI,0,The actress shoot the robber.,The artist shoot by the boxer.,0,A,I,,1,
1499,53,0,1.9375,5.768333333,pull,PI,0,The waitress is pullen by the pirate.,The boxer is pull by the thief.,0,P,I,,1,
1500,53,0,37.99944444,10.23333333,slap,AC,0,The cowboy slaps the ballerina.,The policeman slap by the boxer.,0,A,C,,1,
1501,53,1,1.084444444,6.767222222,chase,PC,1,The monk is chased by the policeman.,The Thief  is chase by the nun.,0,P,C,,1,
1502,55,1,2.070277778,6.244166667,tickle,AI,0,The soldier tickle the boxer.,The waitress tickle the doctor.,1,A,I,,1,
1503,55,1,1.353888889,2.83,scold,PC,1,The doctor is scolded by the professor.,The boxer is scolded the the police officer.,0,P,C,,0,
1504,55,1,0.7563888889,4.365,chase,AC,0,The policeman chases the robber.,The swimmer is chased by the police officer.,0,A,C,,0,
1505,55,1,0.5152777778,2.384166667,chase,PC,0,The swimmer is chased by the nun.,The doctor is chased by the waitress.,0,P,C,,0,
1506,55,1,0.4527777778,3.165555556,slap,AC,1,The cowboy slaps the professor.,The swimmer is slapped by the police officer.,0,A,C,,0,
1507,55,0,0.5180555556,2.883055556,punch,PC,0,The policeman is punched by the artist.,The dancer is punched by the cowboy.,0,P,C,,0,
1508,55,1,0.4538888889,2.071388889,punch,AC,1,The cowboy punches the swimmer.,The clown is punched by the artist.,0,A,C,,0,
1509,55,1,0.6277777778,1.840555556,push,PI,0,The monk is pushen by the policeman.,The dancer is pushed by the cowboy.,0,P,I,,0,
1510,55,1,0.8038888889,2.286666667,punch,AC,0,The cowboy punches the nun.,The monk is punched by the artist.,0,A,C,,0,
1511,55,1,0.5505555556,2.9525,kick,PI,0,The clown is kicken by the nun.,The criminal is kicked by the waitress.,0,P,I,,0,
1512,55,1,0.4502777778,2.421111111,scold,AC,0,The waitress scolds the boxer.,The police officer scolds the dancer.,1,A,C,,0,
1513,55,1,0.8716666667,1.871944444,kiss,PC,0,The monk is kissed by the swimmer.,The clown is kissed by the artist.,0,P,C,,0,
1514,55,1,1.118888889,1.954444444,pull,AI,1,The boxer pull the soldier.,The pirate pulls the dancer.,1,A,I,,0,
1515,55,1,0.4694444444,1.828333333,chase,PC,1,The monk is chased by the policeman.,The criminal is chased by the pirate.,0,P,C,,0,
1516,55,1,1.840555556,2.519722222,kick,AI,1,The policeman kick the boxer.,The waitress kicks the clown.,1,A,I,,0,
1517,55,1,2.890555556,1.801388889,slap,PC,1,The clown is slapped by the policeman.,The sailor is slapped by the cowboy.,0,P,C,,0,
1518,55,1,0.4291666667,2.392777778,follow,AC,0,The nun follows the cowboy.,The doctor is followed by the pirate.,0,A,C,,0,
1519,55,1,0.4463888889,1.934722222,follow,PC,0,The ballerina is followed by the pirate.,The boxer is followed by the nun.,0,P,C,,0,
1520,55,1,1.831666667,2.035,push,AI,1,The chef push the clown.,The swimmer is pushed by the cowboy.,0,A,I,,0,
1521,55,1,0.7783333333,1.758611111,touch,PI,1,The doctor is touchen by the waitress.,The clown is touched by the sailor.,0,P,I,,0,
1522,55,1,0.4352777778,2.213055556,chase,AC,1,The nun chases the sailor.,The criminal is chased by the policeman.,0,A,C,,0,
1523,55,0,1.793611111,2.184444444,shoot,PI,1,The ballerina is shooted by the artist.,The chef shoots the swimmer.,1,P,I,,0,
1524,55,1,1.3,2.081111111,scold,AC,1,The policeman scolds the doctor.,The professor scolds the sailor.,1,A,C,,0,
1525,55,1,0.4283333333,1.926944444,scold,PC,0,The monk is scolded by the swimmer.,The soldier is scolded by the professor.,0,P,C,,0,
1526,55,1,0.4872222222,1.775277778,touch,AI,0,The waitress touch the professor.,The swimmer is touched by the sailor.,0,A,I,,0,
1527,55,1,0.4647222222,1.6375,follow,PC,1,The ballerina is followed by the pirate.,The soldier is followed by the nun.,0,P,C,,0,
1528,55,1,0.5569444444,2.433611111,slap,AC,0,The cowboy slaps the ballerina.,The policeman slaps the boxer.,1,A,C,,0,
1529,55,0,0.6983333333,1.999166667,tickle,PI,1,The robber is ticklen by the soldier.,The monk is ticked by the waitress.,0,P,I,,0,
1530,55,1,0.5552777778,3.188611111,shoot,AI,0,The actress shoot the robber.,The chef shoots the boxer.,1,A,I,,0,
1531,55,1,0.4538888889,2.127777778,kiss,PC,1,The boxer is kissed by the artist.,The ballerina is kissed by the nun.,0,P,C,,0,
1532,55,1,0.9472222222,1.709166667,kiss,AC,1,The artist kisses the ballerina.,The boxer is kissed by the nun.,0,A,C,,0,
1533,55,1,0.8241666667,1.972222222,slap,PC,0,The nurse is slapped by  the policeman.,The ballerina is slapped by the cowboy.,0,P,C,,0,
1534,55,1,0.39,2.421666667,follow,AC,1,The nun follows the doctor.,The sailor is followed by the pirate.,0,A,C,,0,
1535,55,1,0.6683333333,1.846666667,pull,PI,0,The waitress is pullen by the pirate.,The clown is pulled by the boxer.,0,P,I,,0,
1536,55,1,0.7416666667,1.929722222,kiss,AC,0,The pirate kisses the clown.,The soldier is kissed by the artist.,0,A,C,,0,
1537,55,1,0.6530555556,2.162222222,punch,PC,1,The ballerina is punched by the artist.,The doctor is punched by the cowboy.,0,P,C,,0,
1538,58,1,2.037222222,2.481388889,follow,AC,0,The nun follows the cowboy.,The pirate follows the doctor,1,A,C,,0,
1539,58,1,1.0025,4.776666667,follow,PC,1,The ballerina is followed by the pirate.,The monk follows the soldier,1,P,C,,0,
1540,58,1,0.8688888889,3.51,slap,AC,1,The cowboy slaps the professor.,The policeman slapped the swimmer,1,A,C,,0,
1541,58,1,0.8413888889,2.784166667,push,PI,0,The monk is pushen by the policeman.,The cowboy pushes the ballerina,1,P,I,,0,
1542,58,1,1.040555556,2.541111111,tickle,AI,0,The soldier tickle the boxer.,The maid tickled the doctor,1,A,I,,0,
1543,58,1,0.8961111111,1.939722222,follow,PC,0,The ballerina is followed by the pirate.,The monk is following the boxer,1,P,C,,0,
1544,58,0,0.7491666667,3.908888889,push,AI,1,The chef push the clown.,The cowboy pushes the swimmer,1,A,I,,0,
1545,58,1,0.7083333333,2.188888889,pull,PI,0,The waitress is pullen by the pirate.,The boxer pulls the clown,1,P,I,,0,
1546,58,1,1.963055556,3.175833333,follow,AC,1,The nun follows the doctor.,The pirate followed the sailor,1,A,C,,0,
1547,58,1,0.7591666667,2.321111111,slap,PC,0,The nurse is slapped by  the policeman.,The cowboy slapped the ballerina,1,P,C,,0,
1548,58,1,1.768888889,4.024444444,slap,AC,0,The cowboy slaps the ballerina.,The policeman slapped the boxer,1,A,C,,0,
1549,58,1,1.223888889,3.553611111,kick,PI,0,The clown is kicken by the nun.,The waitress kicked the burglar,1,P,I,,0,
1550,58,1,0.6638888889,2.885555556,kiss,AC,0,The pirate kisses the clown.,The artist kissed the soldier,1,A,C,,0,
1551,58,1,1.208888889,3.278888889,shoot,PI,1,The ballerina is shooted by the artist.,The chef shoots the swimmer,1,P,I,,0,
1552,58,1,4.442222222,2.378333333,chase,AC,0,The policeman chases the robber.,The policeman chases the swimmer,1,A,C,,0,
1553,58,0,1.769166667,3.115833333,touch,PI,1,The doctor is touchen by the waitress.,The sailor touches the clown,1,P,I,,0,
1554,58,1,6.583055556,1.960555556,chase,AC,1,The nun chases the sailor.,The policeman chased the burglar,1,A,C,,0,
1555,58,0,0.6338888889,1.953055556,tickle,PI,1,The robber is ticklen by the soldier.,The waitress tickles the monk,1,P,I,,0,
1556,58,1,2.851666667,2.79,scold,AC,0,The waitress scolds the boxer.,The policeman scolds the ballerina,1,A,C,,0,
1557,58,1,0.8230555556,2.381944444,punch,PC,1,The ballerina is punched by the artist.,The cowboy punched the doctor,1,P,C,,0,
1558,58,1,0.6722222222,2.458055556,punch,AC,1,The cowboy punches the swimmer.,The artist punched the clown,1,A,C,,0,
1559,58,1,0.7091666667,3.016944444,chase,PC,0,The swimmer is chased by the nun.,The waitress chased the doctor,1,P,C,,0,
1560,58,1,2.083611111,2.665833333,shoot,AI,0,The actress shoot the robber.,The chef shoots the boxer,1,A,I,,0,
1561,58,1,0.5272222222,2.490277778,chase,PC,1,The monk is chased by the policeman.,The burglar is chased by the pirate,0,P,C,,0,
1562,58,1,0.6425,2.2625,punch,AC,0,The cowboy punches the nun.,The artist punched the monk,1,A,C,,0,
1563,58,1,0.9991666667,3.673611111,scold,PC,1,The doctor is scolded by the professor.,The boxer is scolded by the policeman,0,P,C,,0,
1564,58,1,2.797222222,2.293611111,touch,AI,0,The waitress touch the professor.,The sailor touches the swimmer,1,A,I,,0,
1565,58,1,0.5061111111,2.012777778,kiss,PC,0,The monk is kissed by the swimmer.,The artist kisses the clown,1,P,C,,0,
1566,58,1,2.816666667,2.191388889,pull,AI,1,The boxer pull the soldier.,The pirate pulls the ballerina,1,A,I,,0,
1567,58,1,1.216388889,1.899166667,punch,PC,0,The policeman is punched by the artist.,The cowboy punches the ballerina,1,P,C,,0,
1568,58,1,1.402777778,2.066944444,kick,AI,1,The policeman kick the boxer.,The ballerina kicked the clown,1,A,I,,0,
1569,58,1,0.7991666667,2.649166667,scold,PC,0,The monk is scolded by the swimmer.,the professor scolds the soldier,1,P,C,,0,
1570,58,1,2.085833333,3.368611111,kiss,AC,1,The artist kisses the ballerina.,The nun kissed the boxer,1,A,C,,0,
1571,58,1,0.7275,1.664166667,slap,PC,1,The clown is slapped by the policeman.,The cowboy slaps the sailor,1,P,C,,0,
